transaction_id,order_id,order_line_number,order_date,order_year,order_month,order_month_name,order_quarter,order_day_of_week,ship_date,delivery_date,customer_id,customer_full_name,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_state,customer_zip,customer_region,customer_segment,customer_gender,customer_age,customer_age_group,product_id,product_name,sku,brand,category,sub_category,department,quantity_ordered,unit_list_price,discount_pct,unit_selling_price,line_total_before_tax,tax_rate_pct,tax_amount,line_total_with_tax,store_id,store_name,store_city,store_state,store_region,store_type,employee_id,employee_name,employee_job_title,promo_id,promo_name,sales_channel,payment_method,shipping_method,order_status,is_returned,cost_price,gross_profit,data_source,record_created_ts,last_modified_ts
TXN-10002735-7298,10002735,4,"January 01, 2022",2022,1,January,Q1,Saturday,2022-01-01,03/01/2022,1304,Prof. Gary Williams,  Gary ,Williams,garywilliams@mail.com,355.959.3975,  Oklahoma City ,OK,50116,South,Bronze,Female,41,36-50,2053,Desk Organizer Bamboo,SKU-2053-5558,OfficePro,Office,ACCESSORIES,Books & Office,1,24.99,28.000000000000004,$17.99,17.99,8.0,$1.44,19.43,3002,Downtown Hub Flagship,Jacksonville,FL,South,Outlet,4073,Jennifer Martin,Sales Representative,5001,NO PROMO,catalog,Bank Transfer,Same Day Delivery,processing,TRUE,10.20,7.79,POS,2022-01-01 00:00:00,2022-01-05 00:00:00
TXN-10005023-13439,10005023,4,06/02/2021,2021,2,February,Q1,Saturday,"Feb 20, 2021",2021/02/23,1047,Christine Allen,Christine,Allen,christine.allen424@protonmail.com,+12057633587,Tucson,AZ,47649,West,Bronze,M,52,51-65,2051,Hardcover Notebook A5,SKU-2051-9972,PaperCraft,Office,Stationery,Books & Office,10,$12.99,0.0,12.99,129.90,7.000000000000001,9.09,138.99,3033,Riverside Express,Tucson,AZ,West,Outlet,4089,Mark Richardson,Sales Manager,,No Promo,APP,paypal,STANDARD,Shipped,Yes,$57.20,72.70,Web,2021-02-06 00:00:00,2021-02-11 00:00:00
TXN-10006181-16575,10006181,1,08/07/2022,2022,8,August,Q3,Sunday,2022-08-11,,1454,Anna Evans,Anna,Evans,annaevans718@hotmail.com,264.225.7020,San Jose,CA,73418,West,Platinum,Male,47,36-50,2065,Puzzle 1000 Pieces Landscape,SKU-2065-4893,MindBuilder,Toys,Puzzles,Toys & Games,2,19.99,0.0,19.99,39.98,10.0,4.00,43.98,3020,Parkway Express,San Francisco,California,west,Outlet,4006,Gregory Mendoza,Senior Sales Associate,,No Promo,Phone,PAYPAL,Same Day,Returned,Yes,20.26,$19.72,crm,2022-08-07 00:00:00,
TXN-10000776-2107,10000776,4,2020/11/03,2020,11,November,Q4,Tuesday,2020-11-17,2020-11-19,1294,Deborah Reed,Deborah,Reed,,5729389332,Denver,CO,86957,West,Silver,Female,33,26-35,2033,Adjustable Dumbbells 50lb,SKU-2033-9605,IronFlex,Sports,weights,Fitness & Outdoors,3,$299.99,22.0,233.99,701.97,9.0,63.18,765.15,3002,Downtown Hub Flagship,Jacksonville,FL,South,Outlet,4056,Justin Scott,Senior Sales Associate,5027,Weekend Deal,in-store,gift card,Pickup,Shipped,FALSE,$534.27,167.70,Web,2020-11-03 00:00:00,
TXN-10004445-11872,10004445,5,2023-11-19,2023,11,November,Q4,Sunday,"November 27, 2023",12/02/2023,1094,Charles Miller,Charles,miller,charles.miller@mail.com,+19124941769,Houston,TX,42943,South,Bronze,,53,51-65,2069,Telescope Beginner 70mm,SKU-2069-4584,StarGaze,Toys,Educational,Toys & Games,4,$89.99,30.0,$62.99,251.96,6.0,15.12,267.08,3034,Parkway Outlet,San Francisco,California,West,Pop-Up,4082,Cynthia Bailey,Regional Manager,5015,Cyber Monday,in-store,Bank Transfer,Overnight,Delivered,0,164.44,87.52,CRM,2023-11-19 00:00:00,
TXN-10002781-7422,10002781,1,21-10-2024,2024,10,October,Q4,Monday,23-10-2024,"Oct 28, 2024",1153,Dr. Scott Ortiz,Scott,  Ortiz ,,+15535596047,Seattle,WA,68224,West,Bronze,NB,22,18-25,2037,Jump Rope Speed,SKU-2037-3077,JumpPro,SPORTS,Exercise,Fitness & Outdoors,3,14.99,28.999999999999996,10.64,31.92,10.0,3.19,$35.11,3020,Parkway Express,San Francisco,California,west,Outlet,4091,Laura Robinson,Customer Advisor,5004,No Promo,phone,debit card,Same Day,cancelled,TRUE,24.99,6.93,Manual,2024-10-21 00:00:00,2024-10-21 00:00:00
TXN-10001664-4406,10001664,1,01-03-2022,2022,3,March,Q1,Tuesday,03/08/2022,03/17/2022,1398,Mrs. Patricia Gray,Patricia,Gray,patricia_gray@hotmail.com,475-600-4640,Austin,TX,31551,South,Silver,,48,36-50,2005,Mechanical Gaming Keyboard,SKU-2005-4228,GameGear,Electronics,PERIPHERALS,Technology,1,$89.99,18.0,$73.79,$73.79,6.0,4.43,78.22,3001,North Gate Express,Baltimore,Maryland,Northeast,Standard,4067,Jason Hernandez,Sales Associate,5024,No Promo,Mobile,PAYPAL,Overnight Shipping,processing,TRUE,53.87,19.92,Manual,2022-03-01 00:00:00,
TXN-10004151-11031,10004151,2,2020/04/11,2020,4,April,Q2,Saturday,"April 12, 2020",17-04-2020,1390,Jeffrey Gonzalez,Jeffrey,Gonzalez,jeffreygonzalez@gmail.com,(970) 429-1016,San Jose,California,61024,West,Bronze,Female,23,18-25,2041,Vitamin C 1000mg 90 Tablets,SKU-2041-1431,VitaCore,health,Vitamins,Health & Beauty,4,19.99,18.0,$16.39,$65.56,6.0,3.93,69.49,3008,Lakefront Standard,Cleveland,OH,Midwest,Pop-Up,4064,Rebecca Mendoza,Sales Consultant,5020,No Promo,PHONE,gift card,Overnight,Processing,Yes,$30.12,35.44,crm,2020-04-11 00:00:00,2020-04-15 00:00:00
TXN-10007104-19071,10007104,4,08/08/2022,2022,8,August,Q3,Monday,2022-08-08,"August 15, 2022",1253,Edward Taylor,Edward,Taylor,edward.taylor@outlook.com,707-339-4662,New York,NY,10845,Northeast,Bronze,Other,61,51-65,2006,4K Webcam 1080p,SKU-2006-7909,ClearView,electronics,peripherals,Technology,1,79.99,43.0,$45.59,45.59,8.0,$3.65,49.24,3048,Highland Standard,Kansas City,MO,Midwest,Pop-Up,4051,Andrew Ward,Sales Manager,5009,Loyalty Reward,Mobile App,gift card,Express Shipping,Delivered,FALSE,$33.39,$12.20,web,2022-08-08 00:00:00,2022-08-12 00:00:00
TXN-10000945-2548,10000945,1,18/11/2021,2021,11,November,Q4,Thursday,2021-11-26,"Dec 02, 2021",1238,Jacob Diaz,Jacob,Diaz,jacob.diaz@mail.com,+18387572633,Jacksonville,Florida,65134,South,Platinum,male,35,26-35,2045,Hair Dryer Professional,SKU-2045-9252,StylePro,Beauty,Hair Care,Health & Beauty,5,$69.99,47.0,37.09,$185.45,8.0,$14.84,$200.29,3010,City Center Flagship,Albuquerque,New Mexico,West,Flagship,4038,Kevin Ross,Sales Consultant,5016,Loyalty Reward,In-Store,CASH,Overnight Shipping,Shipped,N,189.35,$-3.90,web,2021-11-18 00:00:00,2021-11-21 00:00:00
TXN-10000525-1412,10000525,1,"Nov 10, 2023",2023,11,November,Q4,Friday,2023/11/12,"November 21, 2023",1497,Prof. Donna Johnson,Donna,  Johnson ,donna_johnson@gmail.com,235-232-6492,Columbus,OH,57237,Midwest,Bronze,Non-Binary,63,51-65,2026,Cutting Board Set Bamboo,SKU-2026-1154,NaturalChef,kitchen,Utensils,Home & Garden,2,29.99,10.0,26.99,53.98,5.0,2.70,56.68,3009,Midtown Outlet,Charlotte,NC,  South ,Pop-Up,4032,Dennis Bailey,Store Manager,5005,Flash Sale,Online,Debit Card,Same Day Delivery,pending,1,29.18,24.80,Web,2023-11-10 00:00:00,
TXN-10003831-10188,10003831,1,2024/10/08,2024,10,October,Q4,Tuesday,17/10/2024,2024/10/18,1094,Charles Miller,Charles,miller,charles.miller@mail.com,+19124941769,Houston,TX,42943,South,Bronze,,53,51-65,2047,Sunscreen SPF 50 Spray,SKU-2047-1674,SunGuard,Health,Skincare,Health & Beauty,1,16.99,48.0,8.83,$8.83,9.0,0.79,9.62,3014,Highland Express,Columbus,OH,MIDWEST,Express,4014,Aaron Lee,Sales Associate,5022,No Promo,In-Store,bnpl,standard shipping,Shipped,Yes,7.23,$1.60,CRM,2024-10-08 00:00:00,2024-10-11 00:00:00
TXN-10004476-11958,10004476,1,06-01-2023,2023,1,January,Q1,Friday,"Jan 17, 2023","Jan 23, 2023",1051,Ronald Edwards,Ronald,Edwards,ronald_edwards475@mail.com,554-358-5516,Las Vegas,NV,64950,West,Silver,Prefer not to say,26,26-35,2032,Resistance Bands Set 5-Pack,SKU-2032-9326,StrongBand,Sports,Exercise,Fitness & Outdoors,1,24.99,39.0,15.24,15.24,6.0,0.91,16.15,3038,Midtown Express,Tucson,Arizona,West,Standard,4042,Thomas Walker,Sales Manager,5017,Bundle Deal,APP,bank transfer,Same Day,PROCESSING,FALSE,12.53,$2.71,Manual,2023-01-06 00:00:00,2023-01-11 00:00:00
TXN-10006129-16433,10006129,2,17-02-2021,2021,2,February,Q1,Wednesday,19-02-2021,26/02/2021,1480,Angela Allen,Angela,Allen,angelaallen967@outlook.com,746.309.7239,Boston,Massachusetts,51423,Northeast,Gold,,22,18-25,2017,Sports Backpack 30L,SKU-2017-5600,PackPro,bags,Backpacks,Apparel & Sports,1,54.99,49.0,28.04,28.04,8.0,$2.24,30.28,3041,Downtown Hub Outlet,Sacramento,CA,west,Flagship,4094,Ronald Gray,Regional Manager,5008,No Promo,Store,credit card,Free Ship,shipped,TRUE,,7.76,erp,2021-02-17 00:00:00,2021-02-22 00:00:00
TXN-10000367-981,10000367,1,05/10/2024,2024,10,October,Q4,Saturday,2024/10/15,18/10/2024,9134,Emma Nelson,Ema,Nelson,  emma_nelson891@hotmail.com,802-21-5353,nashville,tennessee,44704,South,Silver,M,58,51-65,2036,Foam Roller 18-inch,SKU-2036-8868,RollRelief,Sports,Recovery,Fitness & Outdoors,2,29.99,28.000000000000004,21.59,43.18,6.0,2.59,45.77,3012,South Park Pop-Up,Portland,OR,west,Flagship,4011,Jack Brooks,Regional Manager,5001,No Promo,online,credit card,Same Day Delivery,Cancelled,1,$21.40,21.78,pos,2024-10-05 00:00:00,2024-10-08 00:00:00
TXN-10000629-1706,10000629,3,"Mar 27, 2024",2024,3,March,Q1,Wednesday,08-04-2024,04/11/2024,1283,Mr. Raymond Ramos,Raymond,Ramos,raymond.ramos450@mail.com,4494587114,  Oklahoma City ,Oklahoma,76448,South,Silver,MALE,46,36-50,2063,LEGO Building Set 500pcs,SKU-2063-6728,BrickWorld,Toys,Building,Toys & Games,5,59.99,44.0,$33.59,$167.95,6.0,$10.08,$178.03,3032,Lakefront Flagship,San Diego,California,WEST,Express,4057,Stephanie Nguyen,Sales Associate,5026,Weekend Deal,Store,apple pay,Express Shipping,returned,FALSE,,$28.25,web,2024-03-27 00:00:00,2024-03-31 00:00:00
TXN-10004487-11986,10004487,1,2021/06/28,2021,6,June,Q2,Monday,29/06/2021,07/02/2021,1140,Christine Wright,Christine,Wright,christinewright@@@yahoo.com,306.901.8306,Seattle,WA,91185,West,Platinum,MALE,30,26-35,2030,Stand Mixer 5 Quart,SKU-2030-4078,BakePro,Kitchen,Appliances,Home & Garden,1,$349.99,41.0,206.49,206.49,5.0,10.32,216.81,3006,Parkway Outlet,Los Angeles,CA,West,Outlet,4011,Jack Brooks,Regional Manager,5014,No Promo,Store,Cash,In-Store Pickup,DELIVERED,Y,171.29,35.20,crm,2021-06-28 00:00:00,2021-06-30 00:00:00
TXN-10002067-5466,10002067,1,"May 07, 2024",2024,5,May,Q2,Tuesday,"May 09, 2024",05/16/2024,1095,Matthew Nguyen,Matthew,Nguyen,matthew_nguyen@gmail.com,+12529925934,JACKSONVILLE,Florida,51662,South,Platinum,Female,57,51-65,2027,Instant Pot 8 Quart,SKU-2027-4461,PressurePlus,Kitchen,Appliances,Home & Garden,5,$129.99,40.0,77.99,$389.95,8.0,31.20,421.15,3017,Parkway Express,Fresno,California,West,Pop-Up,4057,Stephanie Nguyen,Sales Associate,5025,no promo,Store,BNPL,Pickup,Returned,No,256.40,133.55,Web,2024-05-07 00:00:00,2024-05-11 00:00:00
TXN-10000366-976,10000366,2,"Apr 28, 2021",2021,4,April,Q2,Wednesday,03-05-2021,"May 04, 2021",1225,Prof. Emily Moore,Emily,Moore,emily_moore920@icloud.com,210.564.4592,Houston,Texas,86449,South,Platinum,Other,64,51-65,2057,Wireless Mouse Ergonomic,SKU-2057-9974,ClickEase,Office,Peripherals,Books & Office,3,39.99,31.0,$27.59,$82.77,7.000000000000001,5.79,88.56,3017,Parkway Express,Fresno,California,West,Pop-Up,4014,Aaron Lee,Sales Associate,5029,winter clearance,mobile,Apple Pay,Same Day Delivery,Delivered,N,,26.97,Web,2021-04-28 00:00:00,
TXN-10000987-2657,10000987,2,"January 20, 2023",2023,1,January,Q1,Friday,02/01/2023,11/02/2023,1043,Ms. George Phillips,George,Phillips,george_phillips957@outlook.com,727.678.9171,Portland,Oregon,41552,West,Bronze,MALE,44,36-50,2001,Wireless Bluetooth Headphones,SKU-2001-7938,SoundPro,Electronics,Audio,Technology,1,$149.99,0.0,$149.99,149.99,10.0,15.00,$164.99,3029,Eastside Plaza Flagship,Los Angeles,CA,WEST,Express,4005,Stephen Mitchell,Customer Advisor,,  No Promo ,mobile,debit card,Same Day Delivery,delivered,1,66.91,$83.08,CRM,2023-01-20 00:00:00,2023-01-23 00:00:00
TXN-10003176-8437,10003176,3,2024-04-21,2024,4,April,Q2,Sunday,03-05-2024,"May 04, 2024",1337,Mr. Mark Morris,Mark,MORRIS,mark_morris25@yahoo.com,(413) 435-9052,Chicago,IL,76735,Midwest,Silver,Prefer not to say,42,36-50,2016,Denim Jeans Slim Fit,SKU-2016-5459,DenimCo,Clothing,Bottoms,Apparel & Sports,1,$64.99,31.0,44.84,44.84,10.0,4.48,$49.32,3035,Grand Avenue Express,Milwaukee,Wisconsin,Midwest,Outlet,4039,Donna Sanders,Account Executive,5029,Winter Clearance,online,Google Pay,standard shipping,pending,Y,34.85,9.99,crm,2024-04-21 00:00:00,2024-04-22 00:00:00
TXN-10000523-1409,10000523,2,29-09-2020,2020,9,September,Q3,Tuesday,"Oct 09, 2020",,1369,Mrs. Richard Campbell,  Richard ,Campbell,richardcampbell563@aol.com,(241) 519-7884,San Antonio,Texas,22362,South,Bronze,,39,36-50,2021,Stainless Steel Cookware Set 10pc,SKU-2021-9597,ChefSelect,Kitchen,Cookware,Home & Garden,4,$249.99,18.0,$204.99,$819.96,9.0,73.80,$893.76,3010,City Center Flagship,Albuquerque,New Mexico,West,Flagship,4086,Samuel Ward,Regional Manager,5024,No Promo,online,bnpl,Same Day Delivery,CANCELLED,TRUE,,278.76,Web,2020-09-29 00:00:00,
TXN-10005255-14097,10005255,4,"Jan 01, 2022",2022,1,January,Q1,Saturday,01/15/2022,2022/01/16,1290,Prof. Anna Mitchell,Anna,Mitchell,anna.mitchell@mail.com,299-605-4576,Denver,Colorado,62575,West,Bronze,Other,38,36-50,2016,Denim Jeans Slim Fit,SKU-2016-5459,DenimCo,Clothing,Bottoms,Apparel & Sports,4,64.99,30.0,$45.49,181.96,7.000000000000001,12.74,$194.70,3035,Grand Avenue Express,Milwaukee,Wisconsin,Midwest,Outlet,4053,Barbara Carter,Regional Manager,5015,Cyber Monday,IN STORE,Gift Card,Overnight,shipped,1,139.40,$42.56,Web,2022-01-01 00:00:00,
TXN-10007437-19939,10007437,4,16-04-2020,2020,4,April,Q2,Thursday,16/04/2020,"Apr 24, 2020",1272,Prof. Patricia Nguyen,Patricia,  Nguyen ,patricia.nguyen@aol.com,(370) 748-4378,Sacramento,CA,12610,West,Silver,F,50,36-50,2070,Science Kit Chemistry,SKU-2070-2054,LearnLab,Toys,Educational,Toys & Games,5,34.99,44.0,$19.59,97.95,6.0,$5.88,103.83,3041,Downtown Hub Outlet,Sacramento,CA,west,Flagship,4058,Nicholas Evans,Sales Associate,5026,Weekend Deal,in-store,debit card,Overnight,Processing,TRUE,91.15,6.80,Manual,2020-04-16 00:00:00,
TXN-10005795-15557,10005795,3,"Aug 06, 2021",2021,8,August,Q3,Friday,14/08/2021,"August 21, 2021",1335,Ronald Diaz,Ronald,Diaz,ronald_diaz111@protonmail.com,6644913668,  New York ,NY,82427,Northeast,Silver,non-binary,36,36-50,2063,LEGO Building Set 500pcs,SKU-2063-6728,BrickWorld,Toys,Building,Toys & Games,1,$59.99,21.0,47.39,$47.39,7.000000000000001,3.32,$50.71,3050,Uptown Express,Philadelphia,PA,Northeast,Flagship,4039,Donna Sanders,Account Executive,5003,Flash Sale,Mobile,Bank Transfer,Same Day Delivery,cancelled,FALSE,$27.94,19.45,POS,2021-08-06 00:00:00,
TXN-10000502-1354,10000502,2,"Aug 11, 2020",2020,8,August,Q3,Tuesday,"August 23, 2020","August 30, 2020",1571,Benjamin Long,Benjamin,Long,benjamin_long366@aol.com,788-500-1405,Atlanta,Georgia,49080,South,Silver,Prefer not to say,25,18-25,2010,External SSD 1TB,SKU-2010-1970,DataDrive,Electronics,storage,Technology,2,119.99,48.0,$62.39,124.78,10.0,$12.48,137.26,3030,Riverside Pop-Up,Milwaukee,Wisconsin,  Midwest ,Express,4029,Laura Smith,Store Manager,5010,Weekend Deal,Catalog,paypal,Pickup,PROCESSING,N,94.42,$30.36,pos,2020-08-11 00:00:00,2020-08-16 00:00:00
TXN-10001660-4398,10001660,3,08/23/2023,2023,8,August,Q3,Wednesday,03-09-2023,,1549,Helen Bailey,Helen,Bailey,helen.bailey@outlook.com,(599) 587-2642,CHICAGO,Illinois,16166,Midwest,Platinum,Female,34,26-35,2017,Sports Backpack 30L,SKU-2017-5600,PackPro,bags,Backpacks,Apparel & Sports,2,54.99,47.0,$29.14,$58.28,10.0,5.83,64.11,3022,North Gate Flagship,Oklahoma City,OK,South,Flagship,4046,Betty Reyes,Account Executive,5016,Loyalty Reward,Web,Credit Card,Same Day Delivery,Cancelled,N,40.56,17.72,ERP,2023-08-23 00:00:00,2023-08-28 00:00:00
TXN-10006494-17440,10006494,1,"Mar 29, 2022",2022,3,March,Q1,Tuesday,"Apr 03, 2022",04/04/2022,1339,Nicholas Morris,Nicholas,Morris,nicholas_morris@yahoo.com,(395) 633-7108,Minneapolis,MN,25738,Midwest,Bronze,Female,37,36-50,2014,Women's Winter Jacket,SKU-2014-3549,WarmWear,Clothing,Outerwear,Apparel & Sports,1,129.99,23.0,100.09,100.09,5.0,5.00,105.09,3001,North Gate Express,Baltimore,Maryland,Northeast,Standard,4010,Jason Rogers,Sales Representative,5006,No Promo,catalog,Apple Pay,EXPRESS,pending,TRUE,47.58,,erp,2022-03-29 00:00:00,
TXN-10007439-19945,10007439,2,"November 19, 2023",2023,11,November,Q4,Sunday,2023-12-02,2023-12-05,1235,Christopher Reed,Christopher,Reed,christopher_reed205@icloud.com,+18186974483,Phoenix,AZ,71599,West,Platinum,FEMALE,44,36-50,2043,Moisturizing Face Cream SPF30,SKU-2043-8727,GlowSkin,Beauty,Skincare,Health & Beauty,3,29.99,40.0,$17.99,53.97,5.0,2.70,$56.67,3006,Parkway Outlet,Los Angeles,CA,West,Outlet,4066,Sarah Stewart,Regional Manager,5025,No Promo,Phone,bank transfer,Express,SHIPPED,N,49.29,4.68,POS,2023-11-19 00:00:00,
TXN-10000981-2637,10000981,1,10/31/2022,2022,10,October,Q4,Monday,14/11/2022,"Nov 23, 2022",1327,Mr. Amy Perez,Amy,Perez,amy.perez139@mail.com,884.401.6254,Raleigh,North Carolina,74847,South,Silver,female,56,51-65,2006,4K Webcam 1080p,SKU-2006-7909,ClearView,electronics,peripherals,Technology,1,79.99,26.0,59.19,$59.19,6.0,$3.55,62.74,3039,Lakefront Pop-Up,Baltimore,MD,  Northeast ,Outlet,4075,Jeffrey Edwards,Regional Manager,5011,Flash Sale,APP,Google Pay,Standard Shipping,CANCELLED,FALSE,$33.39,25.80,pos,2022-10-31 00:00:00,2022-11-01 00:00:00
TXN-10002094-5537,10002094,2,03-11-2020,2020,11,November,Q4,Tuesday,13-11-2020,2020/11/23,1506,Jonathan Jackson,Jonathan,  Jackson ,jonathanjackson@protonmail.com,532.429.5236,Philadelphia,PA,28917,Northeast,Bronze,Female,24,18-25,2043,Moisturizing Face Cream SPF30,SKU-2043-8727,GlowSkin,Beauty,Skincare,Health & Beauty,2,29.99,43.0,17.09,34.18,9.0,3.08,37.26,3045,Downtown Hub Flagship,Dallas,TX,South,Pop-Up,4061,Kathleen Cruz,Sales Manager,5009,Loyalty Reward,mobile,Gift Card,Free Ship,DELIVERED,Y,32.86,1.32,Web,2020-11-03 00:00:00,2020-11-08 00:00:00
TXN-10007789-20844,10007789,1,19-04-2023,2023,4,April,Q2,Wednesday,04/29/2023,"May 04, 2023",1269,Richard Clark,Richard,CLARK,richard.clark@aol.com,949-655-9534,SACRAMENTO,California,25720,West,Bronze,,24,18-25,2051,Hardcover Notebook A5,SKU-2051-9972,PaperCraft,Office,Stationery,Books & Office,2,$12.99,31.0,8.96,17.92,6.0,$1.08,19.00,3037,Grand Avenue Express,Memphis,Tennessee,south,Standard,4040,Nancy Brooks,Sales Representative,5029,Winter Clearance,PHONE,credit card,Pickup,cancelled,Yes,11.44,6.48,erp,2023-04-19 00:00:00,
TXN-10003834-10199,10003834,1,03-08-2020,2020,8,August,Q3,Monday,08/06/2020,08/10/2020,1593,Mr. Thomas Peterson,Thomas,  Peterson ,thomaspeterson@hotmail.com,835.942.8284,Jacksonville,FL,85459,South,Silver,M,64,51-65,2049,Shampoo Argan Oil 16oz,SKU-2049-4407,StylePro,BEAUTY,Hair Care,Health & Beauty,1,14.99,0.0,14.99,$14.99,6.0,0.90,15.89,3014,Highland Express,Columbus,OH,MIDWEST,Express,4016,Emily Wilson,Customer Advisor,,No Promo,Catalog,apple pay,STANDARD,delivered,No,6.40,$8.59,crm,2020-08-03 00:00:00,
TXN-10007584-20332,10007584,3,24-07-2020,2020,7,July,Q3,Friday,"July 27, 2020",,1161,Samuel Morales,Samuel,Morales,samuel.morales@hotmail.com,959.797.1440,Omaha,Nebraska,63992,Midwest,Bronze,female,42,36-50,2067,Card Game Family Fun,SKU-2067-7698,GameNight,Toys,Card Games,Toys & Games,1,14.99,48.0,7.79,$7.79,10.0,0.78,8.57,3014,Highland Express,Columbus,OH,MIDWEST,Express,4083,Steven Nelson,Customer Advisor,5010,Weekend Deal,IN STORE,Cash,Standard Shipping,DELIVERED,FALSE,,-0.28,POS,2020-07-24 00:00:00,2020-07-24 00:00:00
TXN-10000990-2666,10000990,7,10/20/2024,2024,10,October,Q4,Sunday,2024-10-28,11/07/2024,1289,Mr. Jason Clark,Jason,Clark,jason_clark603@icloud.com,771.212.6618,Louisville,Kentucky,75401,South,Silver,non-binary,36,36-50,2026,Cutting Board Set Bamboo,SKU-2026-1154,NaturalChef,kitchen,Utensils,Home & Garden,1,$29.99,43.0,17.09,17.09,10.0,$1.71,18.80,3047,Lakefront Pop-Up,Philadelphia,PA,Northeast,Standard,4062,Sharon Kelly,Store Manager,5009,Loyalty Reward,mobile,PayPal,Overnight,PROCESSING,No,$14.59,,web,2024-10-20 00:00:00,
TXN-10001307-3490,10001307,1,"Feb 15, 2020",2020,2,February,Q1,Saturday,2020-02-19,28/02/2020,1247,Rachel Flores,rachel,Flores,rachel_flores@hotmail.com,541.254.8230,San Antonio,TX,65389,South,Silver,Non-Binary,24,18-25,2028,Wine Glass Set 12-Piece,SKU-2028-2259,ClearGlass,Kitchen,Drinkware,Home & Garden,1,$39.99,28.000000000000004,28.79,28.79,6.0,1.73,$30.52,3034,Parkway Outlet,San Francisco,California,West,Pop-Up,4040,Nancy Brooks,Sales Representative,5001,No Promo,in-store,credit card,In-Store Pickup,processing,No,17.48,,Manual,2020-02-15 00:00:00,2020-02-15 00:00:00
TXN-10000752-2031,10000752,4,2021/10/23,2021,10,October,Q4,Saturday,06-11-2021,"Nov 11, 2021",1489,Karen Hill,Karen,Hill,karen_hill@mail.com,(735) 600-9574,Atlanta,GA,75900,South,Bronze,male,44,36-50,2067,Card Game Family Fun,SKU-2067-7698,GameNight,Toys,Card Games,Toys & Games,2,14.99,37.0,$9.44,18.88,7.000000000000001,1.32,20.20,3040,Westfield Mall Pop-Up,Tucson,Arizona,West,Outlet,4094,Ronald Gray,Regional Manager,5023,Flash Sale,Mobile App,Gift Card,Same Day Delivery,cancelled,FALSE,,2.74,erp,2021-10-23 00:00:00,
TXN-10007178-19249,10007178,7,"Jan 05, 2021",2021,1,January,Q1,Tuesday,2021/01/08,"Jan 14, 2021",1185,Dr. Samuel Gonzalez,Samuel,Gonzalez,samuel_gonzalez@protonmail.com,(868) 371-1008,Omaha,Nebraska,99128,Midwest,Platinum,FEMALE,27,26-35,2065,Puzzle 1000 Pieces Landscape,SKU-2065-4893,MindBuilder,Toys,Puzzles,Toys & Games,2,19.99,30.0,13.99,$27.98,5.0,1.40,29.38,3046,Riverside Standard,Phoenix,AZ,West,Pop-Up,4023,Cynthia Smith,Sales Consultant,5015,Cyber Monday,Online,CASH,Overnight,cancelled,0,20.26,7.72,pos,2021-01-05 00:00:00,
TXN-10003312-8776,10003312,2,12-06-2020,2020,6,June,Q2,Friday,06/16/2020,"Jun 21, 2020",1451,Barbara Hernandez,Barbara,Hernandez,barbara_hernandez412@icloud.com,4456477073,Portland,Oregon,87941,West,Silver,female,32,26-35,2015,Kids Soccer Cleats,SKU-2015-4219,KickStart,Footwear,Athletic,Apparel & Sports,2,44.99,18.0,36.89,73.78,9.0,6.64,$80.42,3003,Parkway Pop-Up,Colorado Springs,Colorado,West,Express,4045,Julie Peterson,Customer Advisor,5024,NO PROMO,PHONE,bnpl,Overnight,CANCELLED,FALSE,34.58,,ERP,2020-06-12 00:00:00,2020-06-15 00:00:00
TXN-10005042-13492,10005042,3,16/02/2023,2023,2,February,Q1,Thursday,,02/24/2023,1540,Christopher James,Christopher,James,christopherjames@mail.com,335-972-5811,COLUMBUS,OH,56128,Midwest,Bronze,FEMALE,61,51-65,2009,Noise Cancelling Earbuds,SKU-2009-2763,SoundPro,electronics,Audio,Technology,1,$129.99,36.0,83.19,83.19,10.0,8.32,91.51,3003,Parkway Pop-Up,Colorado Springs,Colorado,West,Express,4075,Jeffrey Edwards,Regional Manager,5018,Loyalty Reward,Store,Debit Card,Free Ship,Processing,Y,72.43,10.76,POS,2023-02-16 00:00:00,
TXN-10005077-13597,10005077,2,"July 05, 2021",2021,7,July,Q3,Monday,2021/07/06,13-07-2021,1304,Prof. Gary Williams,  Gary ,Williams,garywilliams@mail.com,355.959.3975,  Oklahoma City ,OK,50116,South,Bronze,Female,41,36-50,2003,Laptop 15.6 inch Core i7,SKU-2003-8028,TechBook,Electronics,Computers,Technology,3,1249.99,46.0,674.99,"2,024.97",5.0,101.25,2126.22,3033,Riverside Express,Tucson,AZ,West,Outlet,4026,Alexander Ross,Sales Consultant,5007,  Black Friday ,ONLINE,PayPal,Free Shipping,pending,No,1937.10,87.87,Manual,2021-07-05 00:00:00,
TXN-10000106-280,10000106,2,09/30/2020,2020,9,September,Q3,Wednesday,"October 11, 2020","October 18, 2020",1280,Deborah Brown,  Deborah ,Brown,deborahbrown@icloud.com,5249263772,San Jose,California,62844,West,Bronze,M,27,26-35,2037,Jump Rope Speed,SKU-2037-3077,JumpPro,SPORTS,Exercise,Fitness & Outdoors,1,$14.99,18.0,12.29,12.29,7.000000000000001,0.86,13.15,3024,Lakefront Outlet,San Antonio,TX,South,Pop-Up,4003,Janet Torres,Regional Manager,5024,No Promo,Mobile,Apple Pay,Overnight Shipping,processing,0,$8.33,3.96,erp,2020-09-30 00:00:00,
